179	0	720.84	0.11835	0	0	5	79	0	0.10765	0.002714	2.6798	0.0025046	0
180	0	721.12	0.11817	0	0	5	79	0	0.10751	0.0026741	2.6718	0.0024767	0
181	0	721.4	0.11799	0	0	5.0952	78.905	0	0.10737	0.0026354	2.665	0.0024494	0
182	0	721.68	0.11782	0	0	5.0952	78.905	0	0.10723	0.0025982	2.6589	0.0024227	0
183	0	721.95	0.11765	0	0	5.1429	78.857	0	0.10709	0.0025624	2.6537	0.002397	0
184	0	722.21	0.11748	0	0	5.3333	78.667	0	0.10696	0.0025279	2.6491	0.0023716	0
185	0	722.47	0.11731	0	0	5.381	78.619	0	0.10683	0.0024943	2.6452	0.002347	0
186	0	722.72	0.11715	0	0	5.4286	78.571	0	0.1067	0.0024617	2.6417	0.0023227	0
187	0	722.97	0.11699	0	0	5.4762	78.524	0	0.10657	0.0024298	2.6389	0.0022989	0
188	0	723.21	0.11683	0	0	5.4286	78.571	0	0.10645	0.0023976	2.6365	0.0022752	0
189	0	723.45	0.11668	0	0	5.4762	78.524	0	0.10633	0.0023645	2.6346	0.002251	0
190	0	723.68	0.11653	0	0	5.5238	78.476	0	0.10622	0.0023294	2.6332	0.0022257	0
191	0	723.91	0.11639	0	0	5.6667	78.333	0	0.10612	0.0022935	2.6318	0.0021994	0
192	0	724.13	0.11626	0	0	5.6667	78.333	0	0.10602	0.0022561	2.6309	0.0021717	0
193	0	724.35	0.11613	0	0	5.7619	78.238	0	0.10594	0.0022207	2.6301	0.0021432	0
194	0	724.56	0.11601	0	0	5.7619	78.238	0	0.10585	0.0021894	2.6293	0.0021157	0
195	0	724.77	0.11589	0	0	5.8095	78.19	0	0.10578	0.0021626	2.6283	0.0020895	0
196	0	724.97	0.11578	0	0	6	78	0	0.1057	0.0021402	2.6275	0.0020659	0
197	0	725.17	0.11567	0	0	6	78	0	0.10562	0.0021217	2.6263	0.0020451	0
198	0	725.37	0.11556	0	0	6.0952	77.905	0	0.10554	0.0021053	2.6251	0.0020266	0
199	0	725.56	0.11544	0	0	6.3333	77.667	0	0.10546	0.0020898	2.6237	0.0020097	0
200	0	725.74	0.11533	0	0	6.5238	77.476	0	0.10537	0.002074	2.6219	0.001994	0
201	0	725.93	0.11522	0	0	6.5714	77.429	0	0.10528	0.0020577	2.6201	0.0019787	0
202	0	726.1	0.11511	0	0	6.619	77.381	0	0.10519	0.0020409	2.618	0.0019637	0
203	0	726.28	0.11499	0	0	6.6667	77.333	0	0.1051	0.002023	2.6157	0.0019484	0
204	0	726.45	0.11488	0	0	6.6667	77.333	0	0.10501	0.0020044	2.6134	0.001933	0
